dataset,image_filename,cell_id,x_pixel,y_pixel,class_bethesda,binary_label,crop_path,crop_valid,split
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9611,435,873,Negative for intraepithelial lesion,0,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9611.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9612,1130,839,Negative for intraepithelial lesion,0,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9612.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9613,902,943,Negative for intraepithelial lesion,0,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9613.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9614,1000,294,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9614.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9615,1050,295,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9615.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9616,1097,266,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9616.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9617,1064,317,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9617.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9618,1138,297,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9618.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9619,1154,314,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9619.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9620,1218,300,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9620.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9621,494,921,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9621.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9622,549,927,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9622.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9623,590,874,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9623.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9624,537,804,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9624.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9625,562,760,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9625.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9626,578,655,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9626.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9627,545,594,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9627.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9628,469,629,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9628.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9629,353,567,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9629.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9630,367,766,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9630.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9631,309,744,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9631.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9632,259,817,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9632.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9633,168,802,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9633.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9634,117,882,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9634.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9635,94,864,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9635.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9636,80,881,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9636.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9637,492,715,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9637.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9638,467,696,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9638.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9639,519,717,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9639.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9640,405,660,ASC-H,1,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9640.png,True,train
CRIC,e5ea9cccfefaf9d788e1447821752285.png,9641,1240,825,Negative for intraepithelial lesion,0,data\processed\cric_crops\e5ea9cccfefaf9d788e1447821752285_cell_9641.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9642,1047,177,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9642.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9643,930,181,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9643.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9644,914,219,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9644.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9645,949,221,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9645.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9646,964,191,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9646.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9647,985,210,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9647.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9648,970,245,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9648.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9649,1014,240,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9649.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9650,975,290,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9650.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9651,1038,255,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9651.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9652,1039,307,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9652.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9653,1077,306,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9653.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9654,1143,284,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9654.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9655,1059,372,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9655.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9656,1013,381,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9656.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9657,979,396,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9657.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9658,928,351,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9658.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9659,902,342,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9659.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9660,864,334,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9660.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9661,863,261,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9661.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9662,830,322,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9662.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9663,764,305,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9663.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9664,843,404,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9664.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9665,903,395,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9665.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9666,809,446,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9666.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9667,775,419,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9667.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9668,709,450,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9668.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9669,685,484,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9669.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9670,634,467,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9670.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9671,612,441,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9671.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9672,600,385,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9672.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9673,579,484,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9673.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9674,715,692,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9674.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9675,688,679,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9675.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9676,659,667,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9676.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9677,593,691,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9677.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9678,603,727,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9678.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9679,575,729,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9679.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9680,554,749,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9680.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9681,519,689,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9681.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9682,495,711,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9682.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9683,457,711,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9683.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9684,434,746,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9684.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9685,463,749,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9685.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9686,474,765,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9686.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9687,514,766,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9687.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9688,445,792,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9688.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9689,404,799,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9689.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9690,393,771,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9690.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9691,342,809,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9691.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9692,357,834,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9692.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9693,333,750,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9693.png,True,train
CRIC,28508d4d8bb189cedd8d6c79b8d529c9.png,9694,293,825,ASC-H,1,data\processed\cric_crops\28508d4d8bb189cedd8d6c79b8d529c9_cell_9694.png,True,train
CRIC,c505515711e6d4153bd59214d979c041.png,9695,652,944,Negative for intraepithelial lesion,0,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9695.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9696,735,644,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9696.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9697,938,507,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9697.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9698,1020,487,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9698.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9699,960,523,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9699.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9700,988,565,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9700.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9701,1000,600,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9701.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9702,1072,532,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9702.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9703,1149,480,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9703.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9704,1198,593,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9704.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9705,535,615,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9705.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9706,592,604,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9706.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9707,472,589,ASC-H,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9707.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9708,254,559,Negative for intraepithelial lesion,0,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9708.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9709,381,952,Negative for intraepithelial lesion,0,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9709.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9710,1120,586,ASC-US,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9710.png,True,test
CRIC,c505515711e6d4153bd59214d979c041.png,9711,1048,662,ASC-US,1,data\processed\cric_crops\c505515711e6d4153bd59214d979c041_cell_9711.png,True,test
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9712,837,269,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9712.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9713,874,295,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9713.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9714,890,276,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9714.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9715,815,265,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9715.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9716,928,300,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9716.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9717,780,301,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9717.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9718,725,292,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9718.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9719,958,563,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9719.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9720,928,512,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9720.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9721,914,570,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9721.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9722,965,462,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9722.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9723,1002,473,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9723.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9724,985,503,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9724.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9725,942,443,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9725.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9726,958,402,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9726.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9727,933,382,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9727.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9728,908,364,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9728.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9729,862,353,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9729.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9730,830,334,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9730.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9731,857,577,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9731.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9732,877,633,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9732.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9733,787,554,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9733.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9734,784,369,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9734.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9735,773,400,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9735.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9736,725,374,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9736.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9737,712,333,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9737.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9738,705,390,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9738.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9739,714,424,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9739.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9740,644,389,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9740.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9741,612,347,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9741.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9742,519,397,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9742.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9743,567,415,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9743.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9744,577,437,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9744.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9745,600,418,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9745.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9746,625,418,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9746.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9747,620,447,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9747.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9748,608,472,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9748.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9749,683,512,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9749.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9750,675,477,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9750.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9751,723,465,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9751.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9752,578,514,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9752.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9753,530,482,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9753.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9754,509,455,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9754.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9755,454,423,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9755.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9756,423,463,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9756.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9757,460,497,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9757.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9758,420,509,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9758.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9759,433,547,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9759.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9760,384,447,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9760.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9761,335,459,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9761.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9762,497,675,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9762.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9763,449,634,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9763.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9764,393,604,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9764.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9765,455,584,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9765.png,True,train
CRIC,61b751b4e6c2a79d0369b24683339be1.png,9766,483,608,ASC-H,1,data\processed\cric_crops\61b751b4e6c2a79d0369b24683339be1_cell_9766.png,True,train
